,Unnamed: 0,EN,Flag,Cathegory,Keyword_Count,CS,DE,ES,PT-BR,FR,NL
513,523,George Washington University,1,University,28,Univerzita George Washingtona,George-Washington-Universität,Universidad George Washington,Universidade George Washington,Université George Washington,George Washington Universiteit
514,524,Stony Brook University SUNY,1,University,27,Stony Brook University SUNY,Stony Brook Universität SUNY,Universidad de Stony Brook SUNY,Universidade Stony Brook SUNY,Université de Stony Brook SUNY,Stony Brook Universiteit SUNY
515,525,State University of New York at Stony Brook SBU,1,University,47,Státní univerzita New York ve Stony Brook SBU,Staatliche Universität von New York in Stony Brook SBU,Universidad Estatal de Nueva York en Stony Brook SBU,Universidade Estadual de Nova York na Stony Brook SBU,Université de l'État de New York à Stony Brook SBU,State University of New York at Stony Brook SBU
516,526,Florida State University,1,University,24,Florida State University,Florida State University,Universidad del Estado de Florida,Universidade Estadual da Flórida,Université d'État de la Floride,Florida State University
517,527,Johannes Gutenberg Universität Mainz,1,University,36,Univerzita Johannese Gutenberga v Mohuči,Johannes Gutenberg Universität Mainz,Universidad Johannes Gutenberg de Maguncia,Universidade Johannes Gutenberg Mainz,Université Johannes Gutenberg de Mayence,Johannes Gutenberg Universiteit Mainz
518,528,South China University of Technology,1,University,36,Jihočínská technologická univerzita,Technische Universität Südchina,Universidad Tecnológica del Sur de China,Universidade de Tecnologia do Sul da China,Université de technologie de la Chine du Sud,Zuid-Chinese Technische Universiteit
519,529,University of Dundee,1,University,20,University of Dundee,Universität Dundee,Universidad de Dundee,Universidade de Dundee,Université de Dundee,Universiteit van Dundee
520,530,Aix-Marseille University,1,University,24,Univerzita Aix-Marseille,Aix-Marseille Universität,Universidad de Aix-Marsella,Universidade de Aix-Marseille,Aix-Marseille University,Universiteit van Aix-Marseille
521,531,Hunan University,1,University,16,Hunan University,Universität Hunan,Universidad de Hunan,Universidade Hunan,Université de Hunan,Hunan Universiteit
522,532,Universidad de Buenos Aires,1,University,27,Univerzita v Buenos Aires,Universität von Buenos Aires,Universidad de Buenos Aires,Universidade de Buenos Aires,Université de Buenos Aires,Universiteit van Buenos Aires
523,533,UBA,1,University,3,UBA,UBA,UBA,UBA,UBA,UBA
524,534,Yonsei University,1,University,17,Yonsei University,Universität Yonsei,Universidad de Yonsei,Universidade Yonsei,Université Yonsei,Yonsei Universiteit
525,535,Pohang University of Science and Technology,1,University,43,Pohang University of Science and Technology,Universität für Wissenschaft und Technologie Pohang,Universidad de Ciencia y Tecnología de Pohang,Universidade de Ciência e Tecnologia de Pohang,Université des sciences et de la technologie de Pohang,Pohang Universiteit voor Wetenschap en Technologie
526,536,POSTECH,1,University,7,POSTECH,POSTECH,POSTECH,POSTECH,POSTECH,POSTECH
527,537,Durham University,1,University,17,Durhamská univerzita,Universität Durham,Universidad de Durham,Universidade de Durham,Université de Durham,Durham University
528,538,Sungkyunkwan University,1,University,23,Sungkyunkwan University,Sungkyunkwan Universität,Universidad de Sungkyunkwan,Universidade Sungkyunkwan,Université de Sungkyunkwan,Sungkyunkwan Universiteit
529,539,SKKU,1,University,4,SKKU,SKKU,SKKU,SKKU,SKKU,SKKU
530,540,Universidad Nacional Autónoma de México ,1,University,40,Mexická národní autonomní univerzita,Nationale Autonome Universität von Mexiko,Universidad Nacional Autónoma de México,Universidade Nacional Autônoma do México,Université nationale autonome du Mexique,Nationale Autonome Universiteit van Mexico
531,541,UNAM National Autonomous University of Mexico,1,University,45,UNAM Národní autonomní univerzita Mexika,UNAM Nationale Autonome Universität von Mexiko,UNAM Universidad Nacional Autónoma de México,UNAM Universidade Nacional Autônoma do México,UNAM Université nationale autonome du Mexique,UNAM Nationale Autonome Universiteit van Mexico
532,542,Nagoya University,1,University,17,Nagojská univerzita,Universität Nagoya,Universidad de Nagoya,Universidade de Nagoya,Université de Nagoya,Nagoya Universiteit
533,543,École Normale Supérieure de Lyon,1,University,32,École Normale Supérieure de Lyon,École Normale Supérieure de Lyon,Escuela Normal Superior de Lyon,École Normale Supérieure de Lyon,École Normale Supérieure de Lyon,École Normale Supérieure de Lyon
534,544,ENS de Lyon,1,University,11,ENS Lyon,ENS de Lyon,ENS Lyon,ENS Lyon,ENS de Lyon,ENS Lyon
535,545,Pontificia Universidad Católica de Chile,1,University,40,Papežská katolická univerzita v Chile,Päpstliche Katholische Universität von Chile,Pontificia Universidad Católica de Chile,Pontifícia Universidade Católica do Chile,Université catholique pontificale du Chili,Pauselijke Katholieke Universiteit van Chili
536,546,Pontifical Catholic University of Chile,1,University,39,Papežská katolická univerzita v Chile,Päpstliche Katholische Universität von Chile,Pontificia Universidad Católica de Chile,Pontifícia Universidade Católica do Chile,Université catholique pontificale du Chili,Pauselijke Katholieke Universiteit van Chili
537,547,Kyushu University,1,University,17,Kjúšú univerzita,Kyushu-Universität,Universidad de Kyushu,Universidade de Kyushu,Université de Kyushu,Kyushu Universiteit
538,548,student loans,1,Education,13,studentské půjčky,Studiendarlehen,préstamos para estudiantes,empréstimos estudantis,prêts étudiants,studieleningen
539,549,scholarship,1,Education,11,stipendium,Stipendium,beca,bolsa de estudos,bourse d'études,beurs
540,550,studying in europe,1,Education,18,studium v Evropě,studieren in europa,estudiar en europa,estudando na europa,étudier en europe,studeren in europa
541,551,how to move to europe,1,Emigration,21,jak se přestěhovat do Evropy,wie man nach Europa umzieht,cómo trasladarse a europa,como se mudar para a europa,comment déménager en europe,hoe verhuizen naar europa
542,552,how to move to uk,1,Emigration,17,jak se přestěhovat do Spojeného království,wie man nach Großbritannien umzieht,cómo trasladarse al reino unido,como mudar para o reino unido,comment déménager au royaume-uni,hoe verhuizen naar uk
543,553,netflix,1,Entertainment,7,netflix,netflix,netflix,netflix,netflix,netflix
544,554,steam,1,Entertainment,5,pára,Dampf,vapor,vapor,vapeur,stoom
545,555,Manga,1,Entertainment,5,Manga,Manga,Manga,Manga,Manga,Manga
546,556,Anime,1,Entertainment,5,Anime,Anime,Anime,Anime,Anime,Anime
547,558,disney,1,Entertainment,6,disney,disney,disney,disney,disney,disney
548,559,Avatar,1,Entertainment,6,Avatar,Avatar,Avatar,Avatar,Avatar,Avatar
549,560,Pirates of the Caribbean: At World's End,1,Entertainment,40,Piráti z Karibiku: Na konci světa,Fluch der Karibik: At World's End,Piratas del Caribe: En el fin del mundo,Piratas do Caribe: No fim do mundo,Pirates des Caraïbes : Au bout du monde,Pirates of the Caribbean: At World's End
550,561,Spectre,1,Entertainment,7,Spectre,Gespenst,Spectre,Spectre,Spectre,Spectre
551,562,The Dark Knight Rises,1,Entertainment,21,Temný rytíř povstal,The Dark Knight Rises,The Dark Knight Rises,O Cavaleiro das Trevas se levanta,The Dark Knight Rises,The Dark Knight Rises
552,563,John Carter,1,Entertainment,11,John Carter,John Carter,John Carter,John Carter,John Carter,John Carter
553,564,Spider-Man 3,1,Entertainment,12,Spider-Man 3,Spider-Man 3,Spiderman 3,Homem-Aranha 3,Spider-Man 3,Spider-Man 3
554,565,Tangled,1,Entertainment,7,Na vlásku,Verworren,Enredado,Tangled,Tangled,Verwarde
555,566,Avengers: Age of Ultron,1,Entertainment,23,Avengers: Age of Ultron,Avengers: Age of Ultron,Vengadores: La era de Ultrón,Vingadores: Idade do Ultron,Avengers : L'âge d'Ultron,Avengers: Age of Ultron
556,567,Harry Potter and the Half-Blood Prince,1,Entertainment,38,Harry Potter a Princ dvojí krve,Harry Potter und der halbblütige Prinz,Harry Potter y el príncipe mestizo,Harry Potter e o Príncipe Meio-Sangue,Harry Potter et le Prince de Sang-Mêlé,Harry Potter en de Halfbloed Prins
557,568,Batman v Superman: Dawn of Justice,1,Entertainment,34,Batman vs. Superman: Úsvit spravedlnosti,Batman v Superman: Morgengrauen der Gerechtigkeit,Batman v Superman: El Amanecer de la Justicia,Batman vs. Super-Homem: Aurora da Justiça,Batman v Superman : l'aube de la justice,Batman v Superman: Dawn of Justice
558,569,Superman Returns,1,Entertainment,16,Superman se vrací,Superman kehrt zurück,Superman Returns,O Super-Homem retorna,Le retour de Superman,Superman Returns
559,570,Quantum of Solace,1,Entertainment,17,Quantum of Solace,Ein Quantum Trost,Quantum of Solace,Quantum of Solace,Quantum of Solace,Quantum of Solace
560,571,Pirates of the Caribbean: Dead Man's Chest,1,Entertainment,42,Piráti z Karibiku: Truhla mrtvého muže,Fluch der Karibik: Dead Man's Chest,Piratas del Caribe: el cofre del hombre muerto,Piratas do Caribe: O peito do homem morto,Pirates des Caraïbes : Le Coffre du mort,Pirates of the Caribbean: Dead Man's Chest
561,572,The Lone Ranger,1,Entertainment,15,Osamělý jezdec,Der einsame Ranger,El Llanero Solitario,O Lone Ranger,Le Ranger solitaire,The Lone Ranger
562,573,Man of Steel,1,Entertainment,12,Muž z oceli,Der Mann aus Stahl,El hombre de acero,Homem de Aço,L'homme d'acier,Man van staal
563,574,The Chronicles of Narnia: Prince Caspian,1,Entertainment,40,Letopisy Narnie: Princ Kaspian,Die Chroniken von Narnia: Prinz Kaspian,Las Crónicas de Narnia: El Príncipe Caspian,As Crônicas de Nárnia: O Príncipe Cáspio,Les Chroniques de Narnia : Le Prince Caspian,De Kronieken van Narnia: Prins Caspian
564,575,The Avengers,1,Entertainment,12,Avengers,Die Rächer,Los Vengadores,Os Vingadores,The Avengers,The Avengers
565,576,Pirates of the Caribbean: On Stranger Tides,1,Entertainment,43,Piráti z Karibiku: Na vlnách podivna,Piraten der Karibik: Fremde Gezeiten,Piratas del Caribe: en mareas extrañas,Piratas do Caribe: Em marés estranhas,Pirates des Caraïbes : On Stranger Tides (en anglais),Pirates of the Caribbean: On Stranger Tides
566,577,Men in Black 3,1,Entertainment,14,Muži v černém 3,Männer in Schwarz 3,Hombres de Negro 3,Homens de Preto 3,Men in Black 3,Men in Black 3
567,578,The Hobbit: The Battle of the Five Armies,1,Entertainment,41,Hobit: Bitva pěti armád,Der Hobbit: Die Schlacht der fünf Heere,El Hobbit: La batalla de los cinco ejércitos,O Hobbit: A Batalha dos Cinco Exércitos,Le Hobbit : La Bataille des Cinq Armées,The Hobbit: The Battle of the Five Armies
568,579,The Amazing Spider-Man,1,Entertainment,22,The Amazing Spider-Man,Der erstaunliche Spider-Man,The Amazing Spider-Man,O Incrível Homem-Aranha,The Amazing Spider-Man,The Amazing Spider-Man
569,580,Robin Hood,1,Entertainment,10,Robin Hood,Robin Hood,Robin Hood,Robin Hood,Robin des Bois,Robin Hood
570,581,The Hobbit: The Desolation of Smaug,1,Entertainment,35,Hobit: Šmakova dračí poušť,Der Hobbit: Die Trostlosigkeit des Smaug,El Hobbit: La desolación de Smaug,O Hobbit: A Desolação de Smaug,Le Hobbit : La désolation de Smaug,The Hobbit: The Desolation of Smaug
571,582,The Golden Compass,1,Entertainment,18,Zlatý kompas,Der Goldene Kompass,La brújula de oro,O Compasso de Ouro,La boussole d'or,Het Gouden Kompas
572,583,King Kong,1,Entertainment,9,King Kong,King Kong,King Kong,King Kong,King Kong,King Kong
573,584,Titanic,1,Entertainment,7,Titanic,Titanic,Titanic,Titanic,Titanic,Titanic
574,585,Captain America: Civil War,1,Entertainment,26,Kapitán Amerika: Captain Captain: Občanská válka,Captain America: Civil War,Capitán América: Civil War,Capitão América: Guerra Civil,Captain America : Civil War,Captain America: Civil War
575,586,Battleship,1,Entertainment,10,Bitevní loď,Schlachtschiff,Acorazado,Batalha naval,Battleship,Slagschip
576,587,Jurassic World,1,Entertainment,14,Jurský svět,Jurassische Welt,Jurassic World,Mundo Jurássico,Jurassic World,Jurassic World
